probe_id,GSM3584982,GSM3584983,GSM3584984,GSM3584985,GSM3584986,GSM3584987,GSM3584988,GSM3584989,GSM3584990,GSM3584991,GSM3584992,GSM3584993,GSM3584994,GSM3584995,GSM3584996,GSM3584997,GSM3584998,GSM3584999,GSM3585000,GSM3585001,GSM3585002,GSM3585003,GSM3585004,GSM3585005,GSM3585006,GSM3585007,GSM3585008,GSM3585009,GSM3585010,GSM3585011,GSM3585012,GSM3585013,GSM3585014,GSM3585015,GSM3585016,GSM3585017
ILMN_1900888,6.659131,6.502620882,6.654636029,6.569683027,6.464607629,6.900112063,6.654798742,6.674566793,6.730958955,6.819840398,6.702985937,6.655395199,6.724927203,6.626372762,6.767532418,6.660806259,6.719233232,6.62990851,6.86858875,6.700676154,6.929348084,6.728513207,6.744833837,6.615155878,6.65864427,6.66129226,6.527773168,6.697151868,6.902306589,6.740394066,6.63172825,6.834854071,6.60250205,6.583880529,6.612086609,6.765876253
ILMN_1900929,6.98502253,6.975348619,7.165763515,7.167152012,7.21935189,7.119294862,7.359316973,7.10368519,7.266555867,7.340069251,7.697941635,7.066558104,7.07316782,7.33339256,7.377867795,7.759182068,7.272559099,7.372205512,7.873234363,7.201455652,7.396604781,7.547595648,7.363603838,7.347285811,6.986014384,7.209859473,7.272647456,7.066415408,7.276582667,7.017356769,7.12809199,7.263198055,7.119137633,7.290926444,7.169621372,7.372716688
ILMN_1900949,6.554298144,6.51892134,6.596302718,6.522670688,6.612812662,6.573704559,6.819888769,6.600081845,6.568704675,6.519993577,6.653116488,6.573360295,6.677025538,6.536924171,6.606657572,6.466370049,6.513607979,6.580401337,6.471428895,6.653089339,6.470443195,6.937752764,6.567495206,6.735427813,6.590019908,6.533359231,6.542562918,6.473890202,6.659725669,6.542592229,6.618941604,6.768986268,6.60250205,6.646367789,6.680119734,6.693064499
ILMN_1900982,6.674727273,6.610968891,6.790471919,6.874143059,6.804326614,7.041845792,6.885280391,6.741569128,6.791261571,6.984634228,7.336337493,6.766830035,7.007919196,6.759888183,6.945510343,7.059999878,6.908801993,6.821991348,7.168634135,6.961186573,6.778475417,6.888005203,7.226339206,6.993131386,6.70149025,7.348560514,6.992680896,7.120630618,6.962852199,6.762029634,6.578286911,6.986703968,6.617105654,6.811934137,6.667299738,6.765876253
ILMN_1900998,6.88167018,6.785823962,6.756000264,7.151208778,6.758526079,6.920352855,6.540920559,6.535923342,7.002601949,6.65864427,6.619553069,6.731884683,6.564957787,6.582541178,7.047041267,6.609010797,6.744298727,6.718662597,6.658211483,6.79155758,6.639751791,6.594663902,6.594154925,6.54771248,6.691056131,7.129985457,6.669153498,6.815237723,6.685545205,6.608338839,6.783246304,6.628749297,6.710389017,6.70578945,6.680119734,6.525342841
ILMN_1901009,6.494037344,6.776133904,6.502620882,6.70680209,6.712344613,6.722419449,6.769537345,6.883661542,6.502440066,6.600926564,6.702985937,6.675743237,6.999444879,6.795621547,6.82283635,6.711640904,6.836815457,6.782799702,6.401429041,6.726837408,6.852174804,6.873537325,6.731061843,6.924812504,6.691056131,6.533359231,6.827799782,6.567639243,6.633270473,6.762029634,6.831882998,6.648166899,6.800311645,6.615211622,6.842731278,6.632747404
ILMN_1901023,6.494037344,6.734812241,6.801781833,6.694225962,6.664150952,6.703693879,6.508815167,6.674566793,6.568704675,6.68171758,6.720529291,6.625349093,6.664689693,6.582541178,6.651051691,6.677452718,6.562647164,6.744375184,6.784213465,6.653089339,6.669583015,6.648330343,6.420279252,6.615155878,6.52866129,6.85316776,6.788050916,6.567639243,6.672586061,6.525283514,6.875353764,6.370225057,6.453395359,6.732552895,6.456074344,6.617884827
ILMN_1901051,6.800826381,6.595794319,6.693354953,6.614040535,6.646695067,6.900112063,6.838750309,6.674566793,6.730958955,6.744069334,6.520321046,6.704060824,6.590416931,6.795621547,6.591324001,6.747277531,6.66651991,6.706469855,7.12932205,6.503946168,6.908847471,6.57439284,6.773488909,6.668508982,6.553949217,6.557376669,6.628417923,6.567639243,6.408619235,6.728590505,6.762457543,6.812517673,6.538688648,6.871905238,6.782551531,6.722807531
ILMN_1901089,6.762105156,6.638984342,6.680119734,6.569683027,6.524749457,6.514714054,6.654798742,6.481310196,6.746056202,6.646695067,6.702985937,6.64554927,6.499302329,6.582541178,6.591324001,6.556796318,6.609234714,6.643254942,6.553134727,6.69158492,6.659725669,6.670978064,6.648983935,6.602445812,6.602052087,6.78160809,6.512171807,6.740802892,6.552785519,6.608338839,6.657128947,6.628749297,6.672211022,6.287082703,6.640628377,6.617884827
ILMN_1901100,6.494037344,6.595794319,6.611416082,6.642544052,6.561027523,6.611807261,6.601039156,6.535923342,6.47720632,6.508154909,6.636404915,6.694278734,6.724927203,6.520975761,6.725856808,6.409519513,6.836815457,6.655964315,6.518980929,6.503946168,6.478310001,6.693381355,6.663180711,6.602445812,6.602052087,6.60856286,6.496702496,6.567639243,6.620775221,6.559637811,6.506172318,6.412024471,6.571063101,6.496097212,6.553425669,6.603120521
ILMN_1901113,6.381542951,6.581428856,6.567495206,6.473459776,6.579030171,6.630680801,6.45812694,6.481310196,6.589282291,6.474689224,6.536688744,6.500389241,6.577600485,6.640573606,6.575825706,6.44783463,6.66651991,6.554821376,6.622495589,6.470936129,6.62990851,6.56461143,6.594154925,6.463214722,6.489908763,6.508695143,6.414525088,6.505961883,6.672586061,6.592626916,6.657128947,6.687667284,6.571063101,6.631066792,6.692589086,6.648248623
ILMN_1901198,7.329609497,7.243859169,7.099825959,7.601883314,7.568762243,7.193562694,7.416605629,7.200192704,7.393682965,7.785997293,7.451257952,7.611960909,7.417852515,7.678960188,7.577242843,7.335999301,7.349264472,7.633408092,7.72347996,7.277428306,7.487231019,7.462997927,7.633284236,7.264122677,7.474212937,7.089310031,7.532237843,7.487596459,7.329694428,7.33339256,7.453660364,7.263198055,7.493157975,7.350369998,7.575095122,7.224823894
ILMN_1901233,6.573015949,6.677452718,6.853829352,6.65599141,6.712344613,6.428740831,6.601039156,6.630294707,6.833273455,6.944601154,6.702985937,6.655395199,6.627533884,6.56815766,6.513009748,7.136214384,6.530317657,6.681398152,7.168634135,6.726837408,6.689892113,6.60564787,6.622440125,6.519338415,6.784188674,6.557376669,6.731884683,6.668186616,6.659725669,6.666466113,6.491427997,6.687667284,6.453395359,6.631066792,6.71697531,6.66404318
ILMN_1901272,6.404625524,6.468408059,6.51892134,6.642544052,6.579030171,6.592910003,6.679213502,6.584507033,6.664851276,6.612030744,6.737580248,6.685332826,6.713152153,6.48942227,6.513009748,6.660806259,6.496460413,6.60564787,6.639696987,6.63211396,6.563658517,6.594663902,6.635855505,6.721617082,6.748955172,6.749005979,6.777877945,6.552203318,6.646585983,6.666466113,6.669421961,6.648166899,6.398095872,6.550105445,6.653876458,6.88370782
ILMN_1901289,6.643637583,6.468408059,6.485890281,6.554763248,6.579030171,6.611807261,6.601039156,6.462564239,6.746056202,6.819840398,6.702985937,6.722600567,6.614431003,6.68171758,6.446957954,6.660806259,6.366984457,6.731370463,7.12932205,6.744579048,6.788841894,6.859675957,6.677078942,6.857651188,6.669475648,6.749005979,6.587124012,6.625764181,6.538159532,6.592626916,6.69380372,6.858593294,6.907710076,6.798889038,6.792494539,6.47769695
ILMN_1901304,6.609962203,6.502620882,6.680119734,6.554763248,6.695544672,6.630680801,6.49197453,6.812614906,6.714817902,6.612030744,6.636404915,6.665389756,6.614431003,6.694753591,6.606657572,6.609010797,6.786764651,6.821991348,6.934941753,6.568877373,6.747760688,6.49409797,6.744833837,6.406043913,6.553949217,6.690580055,6.766579101,6.712422782,6.620775221,6.666466113,6.362408784,6.552028611,6.555518723,6.646367789,6.521273261,6.525342841
ILMN_1901305,6.762105156,6.756101381,6.667864178,6.642544052,6.524749457,6.79756328,6.71570205,6.569366574,6.547069789,6.80696453,6.857274173,6.722600567,6.713152153,6.68171758,6.480208809,6.591947281,6.47769695,6.554821376,7.385568303,6.622384659,6.886574164,6.584620913,6.677078942,6.655340986,6.516416349,6.873164439,6.766579101,6.595850817,6.452834011,6.576570234,6.551329575,6.552028611,6.746107111,6.458313395,6.73942264,6.572154724
ILMN_1901341,6.690130284,6.595794319,6.693354953,6.473459776,6.695544672,6.451086198,6.540920559,6.553309299,6.628086472,6.781310033,6.68644747,6.605198887,6.627533884,6.759888183,6.636734461,6.644184038,6.797661526,6.489969563,6.48741375,6.63211396,6.470443195,6.584620913,6.6081708,6.681504636,6.70149025,6.634261033,6.628417923,6.521332753,6.466987932,6.471182533,6.551329575,6.472906183,6.571063101,6.477298326,6.489726347,6.509535105
ILMN_1901367,6.762105156,6.638984342,6.744502602,6.863012974,6.804326614,7.119294862,6.848267273,6.971020933,6.682249802,6.984634228,7.041783581,6.982150936,6.839466263,6.552203318,6.932214752,6.729569249,6.530317657,6.860099387,7.168634135,6.783791962,6.788841894,6.803152657,6.495552239,6.802614275,6.748955172,6.647294883,6.755241656,7.007069752,6.86585041,6.790768089,6.831882998,6.70725454,6.768485106,6.732552895,6.772189588,6.648248623
ILMN_1901382,6.29336714,6.51892134,6.551912129,6.614040535,6.423020383,6.722419449,6.540920559,6.444261972,6.568704675,6.706312867,6.520321046,6.694278734,6.564957787,6.552203318,6.544905907,6.609010797,6.693513357,6.60564787,6.536217776,6.578944429,6.497851837,6.693381355,6.677078942,6.816159434,6.680146379,6.690580055,6.542562918,6.625764181,6.607274264,6.559637811,6.706312867,6.668186616,6.60250205,6.691109019,6.521273261,6.525342841
ILMN_1901394,6.659131,6.486073182,6.693354953,6.669153498,6.443822614,6.741824449,6.667434148,6.715442063,6.609178738,6.80696453,6.669583015,6.685332826,6.806720481,6.596923852,6.69551831,6.556796318,6.44174955,6.681398152,6.569452886,6.744579048,6.649582801,6.953887783,6.663180711,6.628694074,6.590019908,6.765072579,6.572671521,6.78403992,6.659725669,6.799968386,6.669421961,6.590530346,6.768485106,6.583880529,6.553425669,6.722807531
ILMN_1901399,6.674727273,6.677452718,6.450773865,6.599349355,6.380625039,6.649473935,6.540920559,6.64554927,6.502440066,6.65864427,6.653116488,6.792617778,6.627533884,6.426328297,6.544905907,6.53959945,6.680173024,6.821991348,6.658211483,6.601095448,6.57295855,6.523977693,6.538776815,6.54771248,6.731061843,6.486073182,6.572671521,6.639696987,6.509954903,6.489239793,6.536688744,6.747989496,6.538688648,6.550105445,6.772189588,6.525342841
ILMN_1901419,6.592173862,6.581428856,6.581657095,6.584848647,6.664150952,6.668025406,6.748904363,6.569366574,6.568704675,6.63602035,6.702985937,6.749361579,6.689415653,6.746972295,6.591324001,6.78339514,6.530317657,6.643254942,6.737247343,6.470936129,6.709240499,6.816741263,6.635855505,6.589055255,6.503494503,6.66129226,6.587124012,6.712422782,6.736606925,6.608338839,6.657128947,6.570948145,6.722548821,6.550105445,6.521273261,6.693064499
ILMN_1901427,6.592173862,6.756101381,6.551912129,6.765323775,6.773488909,6.630680801,6.641996976,6.823222471,6.628086472,6.600926564,6.902146685,6.685332826,6.627533884,6.721668861,6.80876921,6.660806259,6.732244528,6.834518933,6.76069475,6.653089339,6.918953561,6.740394066,6.833273455,7.03062534,6.758727954,7.365427705,6.755241656,6.78403992,6.853073222,6.489239793,6.605760094,6.834854071,6.734401714,6.631066792,6.640628377,6.678360057
ILMN_1901432,6.554298144,6.664797417,6.654636029,6.822015498,6.695544672,6.611807261,6.769537345,6.715442063,6.699020286,6.68171758,6.569222709,6.830010957,6.747989496,6.874352677,6.681131908,6.880186451,6.578286911,6.808720464,7.168634135,6.752558042,6.659725669,6.751696202,6.691003242,6.655340986,6.877725662,6.647294883,6.888789364,6.639696987,6.698283734,6.762029634,6.751442622,6.747989496,6.571063101,6.532149276,6.456074344,6.617884827
ILMN_1901455,6.573015949,6.581428856,6.844254012,6.473459776,6.728126657,6.630680801,6.829049993,6.444261972,6.568704675,6.623992305,6.879676066,6.844206451,6.689415653,6.505270239,6.636734461,6.801781833,6.66651991,6.872814771,6.622495589,6.717546613,6.478310001,6.777479493,6.622440125,6.615155878,6.590019908,6.998547694,6.766579101,6.815237723,6.362740843,6.693222936,6.551329575,6.687667284,6.416317733,6.631066792,6.842731278,6.779719355
ILMN_1901506,6.824380216,6.805230888,6.581657095,6.742947328,6.850755107,6.817613568,6.703589021,6.535923342,6.452272445,6.80696453,6.702985937,6.864373763,6.590416931,6.746972295,6.877446818,7.136214384,6.755368118,6.62990851,6.972718759,6.79155758,6.582683721,6.751696202,6.773488909,7.129985457,6.553949217,6.704584869,6.669153498,6.639696987,7.152803373,6.608338839,6.669421961,6.986703968,6.672211022,6.811934137,6.750377097,6.765876253
ILMN_1901532,6.88167018,6.776133904,6.863623142,6.822015498,6.881716522,6.817613568,6.875539936,6.961186573,6.776059113,6.984634228,6.857274173,6.970149477,6.917733714,6.874352677,6.90488546,7.040206683,6.836815457,6.757465775,6.838416076,6.972218326,6.821918896,7.098191629,7.010549297,6.50524016,6.891507563,7.209859473,6.719751796,6.697151868,6.78797674,6.771789562,6.900363689,6.907209338,7.130414558,6.631066792,6.964340868,6.999487588
ILMN_1901555,6.788495895,6.734812241,6.863623142,6.777379863,6.664150952,6.837771264,6.791064199,6.728435905,6.547069789,6.931722449,6.720529291,6.844206451,6.772189588,6.668401534,7.059057622,6.711640904,6.949296162,7.030479045,7.011311978,6.895735917,6.788841894,6.659671618,6.495552239,6.735427813,6.758727954,6.97760517,6.707411425,6.521332753,6.877911529,6.576570234,6.751442622,6.812517673,6.746107111,6.732552895,6.750377097,6.824090867
ILMN_1901616,6.892289823,6.765876253,6.801781833,6.68182404,6.664150952,6.534862883,6.71570205,6.903197163,6.897570474,6.890172139,6.755494569,6.704060824,7.163992671,6.92395768,6.890471566,6.609010797,6.732244528,6.963027416,6.518980929,6.883615263,6.973784321,6.648330343,6.703903573,6.681504636,6.776084044,6.414653208,6.743559439,6.668186616,7.082713555,6.863200745,6.681770811,7.036839638,6.746107111,6.732552895,7.005263022,6.737093669
ILMN_1901646,6.609962203,6.610968891,6.581657095,6.694225962,6.505991947,6.722419449,6.667434148,6.553309299,6.524927498,6.706312867,6.68644747,6.563745171,6.759938607,6.783692766,6.636734461,6.820469097,6.652573407,6.489969563,6.639696987,6.642926882,6.62990851,6.659671618,6.864045415,6.84377833,6.636844292,6.893485402,6.68182404,6.611136604,6.77573497,6.451648226,6.63172825,6.858593294,6.734401714,6.615211622,6.505751418,6.722807531
ILMN_1901666,6.892289823,6.904429358,7.024132269,6.984871536,7.079666594,6.79756328,6.910937939,7.017652018,7.002601949,7.150824274,7.280665337,6.992273188,6.982410262,6.852695009,7.034361299,7.35244476,6.864350312,7.073958955,7.56834482,6.972218326,6.984245821,7.310457867,7.519129893,6.939490173,6.954504772,6.935879366,6.945975804,7.146510821,7.01752549,6.790768089,7.051579734,7.157251227,6.985798822,6.962370242,6.852553153,7.351675438
ILMN_1901723,6.813343945,6.595794319,6.654636029,6.765323775,6.596415671,6.741824449,6.819888769,6.844063758,6.872698196,6.486134144,6.569222709,6.614821365,6.664689693,6.783692766,6.513009748,6.820469097,6.562647164,6.489969563,6.696835839,6.611416082,6.535275377,6.57439284,6.833273455,6.463214722,6.720632926,6.634261033,6.614207892,6.639696987,6.762457543,6.50752438,6.69380372,6.552028611,6.768485106,6.458313395,6.583025768,6.493916083
ILMN_1901765,6.427408087,6.625266061,6.640628377,6.438161772,6.464607629,6.649473935,6.508815167,6.833632838,6.776059113,6.497247035,6.585304007,6.635580722,6.60267075,6.611695506,6.681131908,6.977713569,6.42365711,6.668804421,6.569452886,6.578944429,6.451773091,6.49409797,6.553425669,6.70762058,6.602052087,6.533359231,6.827799782,6.755115182,6.685545205,6.542592229,6.718455038,6.552028611,6.416317733,6.532149276,6.489726347,6.556041512
ILMN_1901769,6.494037344,6.839108331,6.822208681,6.669153498,6.664150952,6.759787331,6.614152108,6.535923342,6.699020286,6.833465137,6.60250205,6.749361579,6.784188674,6.783692766,6.606657572,6.677452718,6.777031103,6.718662597,6.838416076,6.744579048,6.778475417,6.937752764,6.731061843,6.898303644,6.923147379,6.85316776,6.937039375,6.768936159,6.984979391,6.781111294,6.762457543,6.51265069,6.757970779,6.70578945,6.583025768,6.693064499
ILMN_1901774,6.626594,6.734812241,6.756000264,6.731113284,6.401396717,6.451086198,6.679213502,6.659725669,6.42620121,6.600926564,6.585304007,6.55383289,6.614431003,6.596923852,6.606657572,6.521897811,6.777031103,6.872814771,6.604131992,6.672505704,6.788841894,6.534096512,6.648983935,6.519338415,6.691056131,6.718662597,6.788050916,6.567639243,6.710571652,6.790768089,6.551329575,6.49197453,6.63167314,6.631066792,6.626981085,6.587862734
ILMN_1901779,6.690130284,6.595794319,6.626206811,6.731113284,6.358085053,6.837771264,6.264584766,6.51772903,6.730958955,6.612030744,6.702985937,6.594041795,6.499302329,6.520975761,6.636734461,6.801781833,6.777031103,6.568244044,6.4545174,6.590416931,6.669583015,6.584620913,6.538776815,6.615155878,6.52866129,6.676010477,6.656045599,6.48942227,6.685545205,6.592626916,6.867044684,6.747989496,6.746107111,6.418874797,6.583025768,6.824090867
ILMN_1901867,6.626594,6.551329575,6.596302718,6.65599141,6.743559439,6.554763248,6.386483076,6.569366574,6.547069789,6.670334363,6.619553069,6.655395199,6.564957787,6.582541178,6.666304711,6.644184038,6.47769695,6.795203364,6.553134727,6.426010558,6.679320147,6.790866799,6.663180711,6.435891202,6.590019908,6.47438196,6.572671521,6.799625044,6.762457543,6.693222936,6.551329575,6.552028611,6.587067172,6.631066792,6.626981085,6.839227651
ILMN_1901887,6.381542951,6.638984342,6.431972378,6.271533767,6.62990851,6.649473935,6.33349421,6.444261972,6.399455958,6.519993577,6.400491354,6.446268764,6.421236052,6.48942227,6.396929062,6.644184038,6.652573407,6.568244044,6.48741375,6.557202588,6.478310001,6.47518071,6.553425669,6.54771248,6.476408692,6.595314,6.364731591,6.536924171,6.481677138,6.592626916,6.428169806,6.49197453,6.571063101,6.458313395,6.521273261,6.410611953
ILMN_1901903,6.494037344,6.581428856,6.611416082,6.599349355,6.664150952,6.649473935,6.769537345,6.569366574,6.250154838,6.706312867,6.619553069,6.605198887,6.552028611,6.536924171,6.754330799,6.729569249,6.693513357,6.655964315,6.48741375,6.663126789,6.62116387,6.626538694,6.691003242,6.762054809,6.503494503,6.676010477,6.572671521,6.457971542,6.633270473,6.35100613,6.565015505,6.472906183,6.697888998,6.514235856,6.537747862,6.678360057
ILMN_1901934,6.835906853,6.897089128,7.032755396,6.777379863,6.881716522,6.759787331,6.927867729,7.042405566,6.859958257,7.222721733,6.879676066,6.976108429,6.94482296,6.852695009,7.135223448,6.997735474,6.744298727,6.782799702,6.784213465,6.99906044,6.821918896,6.831379226,7.103089076,7.09423767,6.923147379,6.78160809,7.236050442,6.815237723,6.77573497,6.799968386,6.669421961,7.036839638,6.811107057,7.033986053,6.870598237,6.897707971
ILMN_1901947,6.719751796,6.551329575,6.706443692,6.669153498,6.664150952,6.759787331,6.628086472,6.615267364,6.776059113,6.554472576,6.60250205,6.675743237,6.512590838,6.552203318,6.681131908,6.626372762,6.513607979,6.706469855,6.76069475,6.812517673,6.563658517,6.60564787,6.594154925,6.477328993,6.691056131,6.595314,6.614207892,6.595850817,6.77573497,6.489239793,6.565015505,6.687667284,6.790669373,6.835954689,6.71697531,6.603120521
ILMN_1901974,6.734093742,6.361013303,6.551912129,6.473459776,6.423020383,6.493491592,6.71570205,6.553309299,6.547069789,6.68171758,6.902146685,6.685332826,6.70149025,6.582541178,6.606657572,7.09863029,6.66651991,6.718662597,6.553134727,6.568877373,6.841921672,6.49409797,6.691003242,6.589055255,6.81601394,6.78160809,6.614207892,6.740802892,6.496520937,6.525283514,6.718455038,6.858593294,6.555518723,6.631066792,6.537747862,6.632747404
ILMN_1901977,6.515102474,6.451148656,6.551912129,6.554763248,6.464607629,6.554763248,6.440177062,6.271109279,6.42620121,6.338229907,6.418012294,6.446268764,6.434944075,6.426328297,6.446957954,6.371083588,6.638161622,6.60564787,6.437531417,6.547245097,6.497851837,6.49409797,6.435764954,6.360215278,6.553949217,6.451804306,6.397253271,6.552203318,6.593249634,6.39069009,6.551329575,6.452553255,6.324385141,6.458313395,6.388473969,6.525342841
ILMN_1902005,6.858593294,6.690262584,6.551912129,6.753621958,6.773488909,6.685545205,6.601039156,6.659725669,7.066252308,6.623992305,6.669583015,6.731884683,6.784188674,6.92395768,6.681131908,6.765374009,6.638161622,6.821991348,7.12932205,6.663126789,6.403399428,6.523977693,6.914407784,6.775435697,6.612812662,6.634261033,6.817904219,6.830875278,6.437531417,6.679799952,6.813052373,6.648166899,6.60250205,6.599405714,6.833177604,6.47769695
ILMN_1902027,6.690130284,6.724617202,6.693354953,6.68182404,6.712344613,6.741824449,6.691637788,6.715442063,6.664851276,6.847911517,6.702985937,6.82254669,6.639970988,6.734658307,6.636734461,6.660806259,6.808330441,6.568244044,7.638902091,6.717546613,6.679320147,6.682090156,6.848030112,6.762054809,6.710884686,7.042198268,6.68182404,6.768936159,6.633270473,6.652356117,6.751442622,6.628749297,6.538688648,6.847958956,6.583025768,6.9135921
ILMN_1902044,6.800826381,6.713933212,6.930177316,6.614040535,6.728126657,6.722419449,6.440177062,6.659725669,6.761752684,6.876493692,6.755494569,6.694278734,6.772189588,6.668401534,6.606657572,6.644184038,6.744298727,6.731370463,7.56834482,6.578944429,6.669583015,6.648330343,6.929706729,6.668508982,6.379181426,6.595314,6.669153498,6.740802892,6.710571652,6.854679524,6.669421961,6.72815243,6.710389017,6.847958956,6.728461673,6.70788198
ILMN_1902053,6.381542951,6.361013303,6.535746653,6.569683027,6.561027523,6.759787331,6.614152108,6.553309299,6.761752684,6.718714483,6.5042472,6.500389241,6.512590838,6.552203318,6.666304711,6.485707356,6.459835209,6.744375184,6.604131992,6.642926882,6.679320147,6.626538694,6.864045415,6.694331503,6.720632926,6.557376669,6.496702496,6.457971542,6.77573497,6.451648226,6.536688744,6.51265069,6.63167314,6.567379965,6.553425669,6.509535105
ILMN_1902060,6.674727273,6.690262584,6.92170572,6.554763248,6.743559439,6.79756328,6.71570205,6.777479493,6.872698196,6.862519957,6.737580248,6.563745171,6.772189588,6.694753591,6.996537684,6.626372762,6.797661526,6.718662597,7.439799409,6.682036937,7.012412916,6.615546044,6.594154925,6.775435697,6.784188674,6.765072579,6.628417923,6.595850817,6.86585041,6.679799952,6.783246304,7.013301523,6.890494596,6.772189588,6.653876458,6.868729037
ILMN_1902094,6.824380216,6.702540017,6.626206811,6.522670688,6.464607629,6.630680801,6.748904363,6.569366574,6.730958955,6.646695067,6.879676066,6.583937495,6.70149025,6.536924171,6.725856808,6.503765519,6.693513357,6.515640113,6.716949337,6.611416082,6.524868154,6.682090156,6.677078942,6.491427997,6.636844292,6.66129226,6.55752172,6.799625044,6.646585983,6.542592229,6.63172825,6.687667284,6.685439019,6.661265264,6.505751418,6.693064499
ILMN_1902112,6.494037344,6.551329575,6.581657095,6.599349355,6.358085053,6.592910003,6.386483076,6.535923342,6.628086472,6.542181823,6.702985937,6.489908763,6.460673074,6.552203318,6.513009748,6.53959945,6.513607979,6.489969563,6.622495589,6.622384659,6.563658517,6.637612881,6.663180711,6.721617082,6.553949217,6.401396717,6.48112669,6.78403992,6.496520937,6.410676188,6.444261972,7.013301523,6.659022852,6.418874797,6.489726347,6.617884827
ILMN_1902121,6.473152251,6.468408059,6.340187294,6.669153498,6.464607629,6.573704559,6.351474678,6.499664724,6.664851276,6.38612377,6.520321046,6.435764954,6.36453264,6.552203318,6.513009748,6.503765519,6.609234714,6.439547586,6.419672951,6.536688744,6.506532992,6.648330343,6.717416791,6.37573059,6.590019908,6.521005514,6.55752172,6.552203318,6.593249634,6.410676188,6.657128947,6.51265069,6.435259853,6.583880529,6.489726347,6.461603465
ILMN_1902123,6.494037344,6.713933212,6.596302718,6.538512298,6.579030171,6.858522658,6.691637788,6.702487547,6.399455958,6.474689224,6.814558191,6.55383289,6.552028611,6.772189588,6.666304711,6.711640904,6.66651991,6.60564787,6.972718759,6.726837408,6.799526932,6.615546044,6.703903573,6.721617082,6.590019908,6.78160809,6.512171807,6.697151868,6.800115507,6.809792484,6.681770811,6.610018149,6.659022852,6.496097212,6.705213471,6.54045097
ILMN_1902146,6.762105156,6.664797417,6.732244528,6.83233864,6.804326614,6.649473935,6.49197453,6.823222471,6.761752684,6.718714483,6.569222709,6.844206451,6.917733714,6.668401534,6.781707429,6.609010797,6.836815457,6.69369814,7.089370225,6.871111843,6.810912381,6.716637616,7.010549297,6.802614275,6.823849698,6.85316776,6.642708135,6.581428856,6.762457543,6.7510368,6.772914354,6.648166899,6.848124981,6.691109019,6.667299738,7.156964065
ILMN_1902172,6.609962203,6.415677758,6.485890281,6.419098324,6.561027523,6.406945799,6.572499276,6.444261972,6.589282291,6.374973589,6.636404915,6.402753696,6.627533884,6.640573606,6.560043282,6.466370049,6.546660655,6.477328993,6.569452886,6.492520856,6.432415359,6.740394066,6.731061843,6.519338415,6.680146379,6.647294883,6.397253271,6.595850817,6.509954903,6.471182533,6.924767526,6.648166899,6.659022852,6.438350825,6.521273261,6.603120521
ILMN_1902186,6.515102474,6.379378367,6.340187294,6.473459776,6.596415671,6.406945799,6.641996976,6.462564239,6.452272445,6.497247035,6.436080552,6.573360295,6.319808947,6.536924171,6.396929062,6.428740831,6.366984457,6.426645966,6.38252578,6.403915806,6.470443195,6.435386145,6.495552239,6.602445812,6.406301652,6.47438196,6.381542951,6.473890202,6.538159532,6.608338839,6.506172318,6.687667284,6.505991947,6.380362672,6.355684783,6.461603465
ILMN_1902202,6.674727273,6.625266061,6.551912129,6.885049238,6.743559439,6.649473935,6.614152108,6.873910114,6.628086472,6.519993577,6.653116488,6.694278734,6.677025538,6.56815766,6.681131908,6.78339514,6.562647164,6.808720464,6.569452886,6.622384659,6.863341558,6.60564787,6.677078942,7.03062534,6.612812662,6.66129226,6.798349061,6.595850817,6.523977693,6.652356117,6.63172825,6.747989496,6.768485106,6.884031725,6.692589086,6.587862734
ILMN_1902209,6.592173862,6.734812241,6.611416082,6.731113284,6.646695067,6.7782265,6.759888183,6.64554927,6.682249802,6.63602035,6.60250205,6.532562545,6.512590838,6.746972295,6.740547389,6.591947281,6.777031103,6.821991348,6.658211483,6.642926882,6.758526079,6.728513207,6.929706729,6.681504636,6.70149025,6.78160809,6.731884683,6.726631021,6.77573497,6.576570234,6.813052373,6.628749297,6.697888998,6.646367789,6.879397598,6.779719355
ILMN_1902251,7.394657561,7.049889792,7.588146757,7.293506484,7.431845787,7.480637226,7.532119752,7.494491979,7.492429816,7.323532474,7.451257952,7.476853578,7.390299257,7.478984058,7.684137607,7.423863985,7.7889778,7.398371231,7.466339147,7.42019949,7.238911316,7.677506107,7.55740568,7.575510598,7.566630678,7.582598197,7.453862982,7.066415408,7.414236776,7.250406094,7.563802938,7.490121552,7.280981613,7.465195341,7.632031317,7.305301776
ILMN_1902278,6.534862883,6.397447761,6.654636029,6.506532992,6.505991947,6.611807261,6.440177062,6.51772903,6.502440066,6.612030744,6.5042472,6.435764954,6.689415653,6.505270239,6.932214752,6.626372762,6.25881583,6.52866129,6.553134727,6.547245097,6.535275377,6.554501646,6.538776815,6.491427997,6.577772123,6.676010477,6.755241656,6.768936159,6.633270473,6.559637811,6.428169806,6.668186616,6.538688648,6.631066792,6.568474378,6.70788198
ILMN_1902353,6.515102474,6.551329575,6.551912129,6.438161772,6.561027523,6.361943774,6.33349421,6.615267364,6.547069789,6.474689224,6.702985937,6.605198887,6.538159532,6.458313395,6.513009748,6.609010797,6.59375893,6.38736463,6.471428895,6.34604357,6.62116387,6.49409797,6.465751901,6.519338415,6.503494503,6.704584869,6.614207892,6.581428856,6.593249634,6.559637811,6.69380372,6.790669373,6.617105654,6.676277667,6.692589086,6.493916083
