probe_id	rho	p	q_BH
Hs.601143_at	0.440459	1.003458e-01	4.135996e-01
Hs.201220_at	0.440459	1.003458e-01	4.135996e-01
Hs.515217_at	0.440459	1.003458e-01	4.135996e-01
Hs.199625_at	-0.440459	1.003458e-01	4.135996e-01
Hs.161851_at	0.440459	1.003458e-01	4.135996e-01
Hs.485910_at	-0.440459	1.003458e-01	4.135996e-01
Hs.520187_at	-0.440459	1.003458e-01	4.135996e-01
Hs.632004_at	0.440459	1.003458e-01	4.135996e-01
Hs.170107_at	-0.440459	1.003458e-01	4.135996e-01
Hs.564533_at	0.440459	1.003458e-01	4.135996e-01
Hs.131887_at	-0.440459	1.003458e-01	4.135996e-01
Hs.179565_at	-0.440459	1.003458e-01	4.135996e-01
Hs.483329_at	-0.440459	1.003458e-01	4.135996e-01
Hs.62604_at	0.440459	1.003458e-01	4.135996e-01
Hs.159291_at	0.440459	1.003458e-01	4.135996e-01
Hs.326745_at	0.440459	1.003458e-01	4.135996e-01
Hs.125785_at	0.440459	1.003458e-01	4.135996e-01
Hs.83190_at	0.440459	1.003458e-01	4.135996e-01
Hs.505469_at	-0.440459	1.003458e-01	4.135996e-01
Hs.505597_at	0.440459	1.003458e-01	4.135996e-01
Hs.528653_at	-0.440459	1.003458e-01	4.135996e-01
Hs.461727_at	0.440459	1.003458e-01	4.135996e-01
Hs.120844_at	0.440459	1.003458e-01	4.135996e-01
Hs.98586_at	0.440459	1.003458e-01	4.135996e-01
Hs.652307_at	-0.440459	1.003458e-01	4.135996e-01
Hs.98466_at	0.440459	1.003458e-01	4.135996e-01
Hs.98967_at	0.440459	1.003458e-01	4.135996e-01
Hs.426551_at	0.440459	1.003458e-01	4.135996e-01
Hs.42586_at	-0.440459	1.003458e-01	4.135996e-01
Hs.369606_at	-0.440459	1.003458e-01	4.135996e-01
Hs.648266_at	0.440459	1.003458e-01	4.135996e-01
Hs.415342_at	0.440459	1.003458e-01	4.135996e-01
Hs.591905_at	-0.440459	1.003458e-01	4.135996e-01
Hs.26232_at	0.440459	1.003458e-01	4.135996e-01
Hs.512756_at	0.440459	1.003458e-01	4.135996e-01
Hs.3352_at	-0.440459	1.003458e-01	4.135996e-01
Hs.473394_at	0.440459	1.003458e-01	4.135996e-01
Hs.534396_at	0.440459	1.003458e-01	4.135996e-01
Hs.608586_at	0.440459	1.003458e-01	4.135996e-01
Hs.115474_at	-0.440459	1.003458e-01	4.135996e-01
Hs.165575_at	-0.440459	1.003458e-01	4.135996e-01
Hs.591341_at	-0.440459	1.003458e-01	4.135996e-01
Hs.287647_at	0.440459	1.003458e-01	4.135996e-01
Hs.592631_at	-0.440459	1.003458e-01	4.135996e-01
Hs.652756_at	0.440459	1.003458e-01	4.135996e-01
Hs.630617_at	0.440459	1.003458e-01	4.135996e-01
Hs.590359_at	-0.436849	1.034910e-01	4.184873e-01
Hs.632794_at	0.436849	1.034910e-01	4.184873e-01
Hs.586550_at	-0.436849	1.034910e-01	4.184873e-01
Hs.629932_at	-0.436849	1.034910e-01	4.184873e-01
Hs.432562_at	0.436849	1.034910e-01	4.184873e-01
Hs.151291_at	0.436849	1.034910e-01	4.184873e-01
Hs.137053_at	0.436849	1.034910e-01	4.184873e-01
Hs.558473_at	-0.436849	1.034910e-01	4.184873e-01
Hs.135167_at	-0.436849	1.034910e-01	4.184873e-01
Hs.284295_at	-0.436849	1.034910e-01	4.184873e-01
Hs.487510_at	0.436849	1.034910e-01	4.184873e-01
Hs.253319_at	-0.436849	1.034910e-01	4.184873e-01
Hs.87619_at	0.436849	1.034910e-01	4.184873e-01
Hs.271955_at	-0.436849	1.034910e-01	4.184873e-01
Hs.101139_at	-0.436849	1.034910e-01	4.184873e-01
Hs.472877_at	-0.436849	1.034910e-01	4.184873e-01
Hs.591308_at	-0.436849	1.034910e-01	4.184873e-01
Hs.313142_at	0.436849	1.034910e-01	4.184873e-01
Hs.568901_at	0.436849	1.034910e-01	4.184873e-01
Hs.465413_at	-0.436849	1.034910e-01	4.184873e-01
Hs.615709_at	0.436849	1.034910e-01	4.184873e-01
Hs.462418_at	0.436849	1.034910e-01	4.184873e-01
Hs.403171_at	-0.436849	1.034910e-01	4.184873e-01
Hs.584884_at	-0.436849	1.034910e-01	4.184873e-01
Hs.427449_at	0.436849	1.034910e-01	4.184873e-01
Hs.602738_at	0.436849	1.034910e-01	4.184873e-01
Hs.631630_at	0.436849	1.034910e-01	4.184873e-01
Hs.44647_at	0.436849	1.034910e-01	4.184873e-01
Hs.199368_at	0.436849	1.034910e-01	4.184873e-01
Hs.116323_at	0.436849	1.034910e-01	4.184873e-01
Hs.927_at	0.436849	1.034910e-01	4.184873e-01
Hs.616193_at	-0.436849	1.034910e-01	4.184873e-01
Hs.514330_at	0.436849	1.034910e-01	4.184873e-01
Hs.15671_at	-0.436849	1.034910e-01	4.184873e-01
Hs.307529_at	-0.436849	1.034910e-01	4.184873e-01
Hs.567915_at	0.436849	1.034910e-01	4.184873e-01
Hs.633823_at	-0.436849	1.034910e-01	4.184873e-01
Hs.517546_at	0.436849	1.034910e-01	4.184873e-01
Hs.529280_at	-0.436849	1.034910e-01	4.184873e-01
Hs.601544_at	0.436849	1.034910e-01	4.184873e-01
Hs.143907_at	0.436849	1.034910e-01	4.184873e-01
Hs.143674_at	-0.436849	1.034910e-01	4.184873e-01
Hs.503239_at	-0.436849	1.034910e-01	4.184873e-01
Hs.107845_at	0.436849	1.034910e-01	4.184873e-01
Hs.107418_at	-0.436849	1.034910e-01	4.184873e-01
Hs.612190_at	0.436849	1.034910e-01	4.184873e-01
Hs.585716_at	0.436849	1.034910e-01	4.184873e-01
Hs.80305_at	-0.436849	1.034910e-01	4.184873e-01
Hs.362492_at	0.436849	1.034910e-01	4.184873e-01
Hs.274864_at	0.436849	1.034910e-01	4.184873e-01
Hs.5258_at	-0.436849	1.034910e-01	4.184873e-01
Hs.555934_at	0.436849	1.034910e-01	4.184873e-01
Hs.594601_at	-0.436849	1.034910e-01	4.184873e-01
Hs.554116_at	0.436849	1.034910e-01	4.184873e-01
Hs.546573-_at	0.436849	1.034910e-01	4.184873e-01
Hs.56_at	-0.436849	1.034910e-01	4.184873e-01
Hs.646327_at	-0.436849	1.034910e-01	4.184873e-01
Hs.553660_at	0.436849	1.034910e-01	4.184873e-01
Hs.160215_at	0.436849	1.034910e-01	4.184873e-01
Hs.504517_at	0.436849	1.034910e-01	4.184873e-01
Hs.470277_at	0.436849	1.034910e-01	4.184873e-01
Hs.530753_at	-0.436849	1.034910e-01	4.184873e-01
Hs.603955_at	0.436849	1.034910e-01	4.184873e-01
Hs.591847_at	-0.436849	1.034910e-01	4.184873e-01
Hs.155040_at	-0.436849	1.034910e-01	4.184873e-01
Hs.65238_at	0.436849	1.034910e-01	4.184873e-01
Hs.545196_at	0.436849	1.034910e-01	4.184873e-01
Hs.179852_at	-0.436849	1.034910e-01	4.184873e-01
Hs.179100_at	0.436849	1.034910e-01	4.184873e-01
Hs.255479_at	0.436849	1.034910e-01	4.184873e-01
Hs.170388_at	0.436849	1.034910e-01	4.184873e-01
Hs.564295_at	0.436849	1.034910e-01	4.184873e-01
Hs.499607_at	0.436849	1.034910e-01	4.184873e-01
Hs.131846_at	0.436849	1.034910e-01	4.184873e-01
Hs.555866_at	-0.436849	1.034910e-01	4.184873e-01
Hs.241383_at	0.436849	1.034910e-01	4.184873e-01
Hs.530715+_at	0.436849	1.034910e-01	4.184873e-01
Hs.274255_at	0.436849	1.034910e-01	4.184873e-01
Hs.631868_at	0.436849	1.034910e-01	4.184873e-01
Hs.590080_at	-0.436849	1.034910e-01	4.184873e-01
Hs.17109_at	-0.436849	1.034910e-01	4.184873e-01
Hs.17546_at	-0.436849	1.034910e-01	4.184873e-01
Hs.377894_at	-0.436849	1.034910e-01	4.184873e-01
Hs.350475_at	-0.436849	1.034910e-01	4.184873e-01
Hs.247565_at	0.436849	1.034910e-01	4.184873e-01
Hs.635296_at	0.436849	1.034910e-01	4.184873e-01
Hs.446336_at	0.436849	1.034910e-01	4.184873e-01
Hs.301989_at	0.436849	1.034910e-01	4.184873e-01
Hs.382164_at	0.436849	1.034910e-01	4.184873e-01
Hs.81791_at	0.436849	1.034910e-01	4.184873e-01
Hs.631579_at	0.436849	1.034910e-01	4.184873e-01
Hs.550313_at	0.436849	1.034910e-01	4.184873e-01
Hs.430439_at	-0.436849	1.034910e-01	4.184873e-01
Hs.512492_at	0.436849	1.034910e-01	4.184873e-01
Hs.651563_at	0.433238	1.067044e-01	4.229622e-01
Hs.58831_at	-0.433238	1.067044e-01	4.229622e-01
Hs.193825_at	-0.433238	1.067044e-01	4.229622e-01
Hs.596071_at	-0.433238	1.067044e-01	4.229622e-01
Hs.270043_at	-0.433238	1.067044e-01	4.229622e-01
Hs.430199_at	-0.433238	1.067044e-01	4.229622e-01
Hs.517113_at	0.433238	1.067044e-01	4.229622e-01
Hs.596865_at	0.433238	1.067044e-01	4.229622e-01
Hs.440508_at	-0.433238	1.067044e-01	4.229622e-01
Hs.501379_at	-0.433238	1.067044e-01	4.229622e-01
Hs.50125_at	-0.433238	1.067044e-01	4.229622e-01
Hs.368626_at	-0.433238	1.067044e-01	4.229622e-01
Hs.433466_at	-0.433238	1.067044e-01	4.229622e-01
Hs.196042_at	0.433238	1.067044e-01	4.229622e-01
Hs.521124_at	-0.433238	1.067044e-01	4.229622e-01
Hs.349111_at	-0.433238	1.067044e-01	4.229622e-01
Hs.446664_at	0.433238	1.067044e-01	4.229622e-01
Hs.459759_at	0.433238	1.067044e-01	4.229622e-01
Hs.557850_at	-0.433238	1.067044e-01	4.229622e-01
Hs.129614_at	-0.433238	1.067044e-01	4.229622e-01
Hs.334493_at	0.433238	1.067044e-01	4.229622e-01
Hs.234434_at	0.433238	1.067044e-01	4.229622e-01
Hs.164419_at	0.433238	1.067044e-01	4.229622e-01
Hs.130438_at	0.433238	1.067044e-01	4.229622e-01
Hs.549053_at	-0.433238	1.067044e-01	4.229622e-01
Hs.164410_at	0.433238	1.067044e-01	4.229622e-01
Hs.518203_at	-0.433238	1.067044e-01	4.229622e-01
Hs.77768_at	0.433238	1.067044e-01	4.229622e-01
Hs.125844_at	0.433238	1.067044e-01	4.229622e-01
Hs.387755_at	-0.433238	1.067044e-01	4.229622e-01
Hs.647055_at	0.433238	1.067044e-01	4.229622e-01
Hs.325838_at	0.433238	1.067044e-01	4.229622e-01
Hs.543290_at	0.433238	1.067044e-01	4.229622e-01
Hs.633895_at	0.433238	1.067044e-01	4.229622e-01
Hs.434133_at	-0.433238	1.067044e-01	4.229622e-01
Hs.563274_at	0.433238	1.067044e-01	4.229622e-01
Hs.130683_at	-0.433238	1.067044e-01	4.229622e-01
Hs.292177_at	0.433238	1.067044e-01	4.229622e-01
Hs.234016_at	-0.433238	1.067044e-01	4.229622e-01
Hs.233389_at	-0.433238	1.067044e-01	4.229622e-01
Hs.212088_at	-0.433238	1.067044e-01	4.229622e-01
Hs.361323_at	0.433238	1.067044e-01	4.229622e-01
Hs.444664_at	-0.433238	1.067044e-01	4.229622e-01
Hs.407202_at	0.433238	1.067044e-01	4.229622e-01
Hs.406894_at	0.433238	1.067044e-01	4.229622e-01
Hs.57079-_at	-0.433238	1.067044e-01	4.229622e-01
Hs.293388_at	-0.433238	1.067044e-01	4.229622e-01
Hs.210532_at	-0.433238	1.067044e-01	4.229622e-01
Hs.604822_at	-0.433238	1.067044e-01	4.229622e-01
Hs.492203_at	0.433238	1.067044e-01	4.229622e-01
Hs.98321_at	0.433238	1.067044e-01	4.229622e-01
Hs.414481_at	0.433238	1.067044e-01	4.229622e-01
Hs.166109_at	0.433238	1.067044e-01	4.229622e-01
Hs.513977_at	0.433238	1.067044e-01	4.229622e-01
Hs.48832_at	-0.433238	1.067044e-01	4.229622e-01
Hs.149917_at	0.433238	1.067044e-01	4.229622e-01
Hs.469316_at	0.433238	1.067044e-01	4.229622e-01
Hs.200101_at	0.433238	1.067044e-01	4.229622e-01
Hs.364191_at	0.433238	1.067044e-01	4.229622e-01
Hs.617179_at	0.433238	1.067044e-01	4.229622e-01
Hs.644008_at	-0.433238	1.067044e-01	4.229622e-01
Hs.426162_at	0.433238	1.067044e-01	4.229622e-01
Hs.269944_at	-0.433238	1.067044e-01	4.229622e-01
Hs.82502_at	-0.433238	1.067044e-01	4.229622e-01
Hs.631560_at	0.433238	1.067044e-01	4.229622e-01
Hs.368866_at	-0.433238	1.067044e-01	4.229622e-01
Hs.531788_at	-0.433238	1.067044e-01	4.229622e-01
Hs.78060_at	-0.433238	1.067044e-01	4.229622e-01
Hs.243987_at	0.433238	1.067044e-01	4.229622e-01
Hs.24321_at	0.433238	1.067044e-01	4.229622e-01
Hs.522615_at	0.433238	1.067044e-01	4.229622e-01
Hs.440501_at	0.433238	1.067044e-01	4.229622e-01
Hs.585464_at	0.433238	1.067044e-01	4.229622e-01
Hs.523446_at	0.433238	1.067044e-01	4.229622e-01
Hs.172755_at	0.433238	1.067044e-01	4.229622e-01
Hs.446623_at	0.433238	1.067044e-01	4.229622e-01
Hs.604692_at	-0.433238	1.067044e-01	4.229622e-01
Hs.352224_at	0.433238	1.067044e-01	4.229622e-01
Hs.1144_at	0.433238	1.067044e-01	4.229622e-01
Hs.128375_at	0.433238	1.067044e-01	4.229622e-01
Hs.472690_at	0.433238	1.067044e-01	4.229622e-01
Hs.633533_at	0.433238	1.067044e-01	4.229622e-01
Hs.378501_at	0.433238	1.067044e-01	4.229622e-01
Hs.534168_at	-0.433238	1.067044e-01	4.229622e-01
Hs.43899_at	-0.433238	1.067044e-01	4.229622e-01
Hs.438683_at	-0.433238	1.067044e-01	4.229622e-01
Hs.237017_at	0.433238	1.067044e-01	4.229622e-01
Hs.158300_at	0.433238	1.067044e-01	4.229622e-01
Hs.21837_at	0.433238	1.067044e-01	4.229622e-01
Hs.110364_at	0.433238	1.067044e-01	4.229622e-01
Hs.26216_at	0.433238	1.067044e-01	4.229622e-01
Hs.422986_at	-0.433238	1.067044e-01	4.229622e-01
Hs.420024_at	0.433238	1.067044e-01	4.229622e-01
Hs.150556_at	0.433238	1.067044e-01	4.229622e-01
Hs.266745_at	0.433238	1.067044e-01	4.229622e-01
Hs.516986_at	0.433238	1.067044e-01	4.229622e-01
Hs.152944_at	-0.433238	1.067044e-01	4.229622e-01
Hs.577064_at	0.433238	1.067044e-01	4.229622e-01
Hs.648905_at	0.433238	1.067044e-01	4.229622e-01
Hs.437043_at	0.433238	1.067044e-01	4.229622e-01
Hs.444950_at	0.429628	1.099865e-01	4.265403e-01
Hs.94229_at	0.429628	1.099865e-01	4.265403e-01
Hs.591283_at	-0.429628	1.099865e-01	4.265403e-01
Hs.632787_at	0.429628	1.099865e-01	4.265403e-01
Hs.247978_at	0.429628	1.099865e-01	4.265403e-01
Hs.460095_at	0.429628	1.099865e-01	4.265403e-01
Hs.477440_at	-0.429628	1.099865e-01	4.265403e-01
Hs.420830_at	0.429628	1.099865e-01	4.265403e-01
Hs.74576_at	0.429628	1.099865e-01	4.265403e-01
Hs.2633_at	0.429628	1.099865e-01	4.265403e-01
Hs.421848_at	-0.429628	1.099865e-01	4.265403e-01
Hs.524382_at	0.429628	1.099865e-01	4.265403e-01
Hs.172753_at	0.429628	1.099865e-01	4.265403e-01
Hs.104203_at	-0.429628	1.099865e-01	4.265403e-01
Hs.466828_at	0.429628	1.099865e-01	4.265403e-01
Hs.102406_at	0.429628	1.099865e-01	4.265403e-01
Hs.652764-_at	-0.429628	1.099865e-01	4.265403e-01
Hs.443428_at	0.429628	1.099865e-01	4.265403e-01
Hs.21703_at	0.429628	1.099865e-01	4.265403e-01
Hs.332708_at	-0.429628	1.099865e-01	4.265403e-01
Hs.8752_at	-0.429628	1.099865e-01	4.265403e-01
Hs.652254_at	-0.429628	1.099865e-01	4.265403e-01
Hs.354243_at	0.429628	1.099865e-01	4.265403e-01
Hs.333383_at	0.429628	1.099865e-01	4.265403e-01
Hs.21577_at	-0.429628	1.099865e-01	4.265403e-01
Hs.403857_at	-0.429628	1.099865e-01	4.265403e-01
Hs.462590_at	0.429628	1.099865e-01	4.265403e-01
Hs.302346_at	0.429628	1.099865e-01	4.265403e-01
Hs.144266_at	0.429628	1.099865e-01	4.265403e-01
Hs.535845_at	-0.429628	1.099865e-01	4.265403e-01
Hs.113275_at	0.429628	1.099865e-01	4.265403e-01
Hs.645274_at	-0.429628	1.099865e-01	4.265403e-01
Hs.1454_at	0.429628	1.099865e-01	4.265403e-01
Hs.533887_at	0.429628	1.099865e-01	4.265403e-01
Hs.614040_at	-0.429628	1.099865e-01	4.265403e-01
Hs.443109_at	0.429628	1.099865e-01	4.265403e-01
Hs.614548_at	-0.429628	1.099865e-01	4.265403e-01
Hs.91608_at	0.429628	1.099865e-01	4.265403e-01
Hs.207471_at	0.429628	1.099865e-01	4.265403e-01
Hs.529948_at	-0.429628	1.099865e-01	4.265403e-01
Hs.437730_at	0.429628	1.099865e-01	4.265403e-01
Hs.437779_at	-0.429628	1.099865e-01	4.265403e-01
Hs.160098_at	0.429628	1.099865e-01	4.265403e-01
Hs.584957_at	-0.429628	1.099865e-01	4.265403e-01
Hs.444298_at	0.429628	1.099865e-01	4.265403e-01
Hs.586722_at	0.429628	1.099865e-01	4.265403e-01
Hs.119192_at	-0.429628	1.099865e-01	4.265403e-01
Hs.501852_at	0.429628	1.099865e-01	4.265403e-01
Hs.473254_at	0.429628	1.099865e-01	4.265403e-01
Hs.435735_at	0.429628	1.099865e-01	4.265403e-01
Hs.115088_at	-0.429628	1.099865e-01	4.265403e-01
Hs.300774_at	0.429628	1.099865e-01	4.265403e-01
Hs.591342_at	0.429628	1.099865e-01	4.265403e-01
Hs.520785_at	-0.429628	1.099865e-01	4.265403e-01
Hs.350949_at	0.429628	1.099865e-01	4.265403e-01
Hs.135270_at	0.429628	1.099865e-01	4.265403e-01
Hs.97013_at	0.429628	1.099865e-01	4.265403e-01
Hs.765_at	0.429628	1.099865e-01	4.265403e-01
Hs.497873_at	0.429628	1.099865e-01	4.265403e-01
Hs.377070_at	0.429628	1.099865e-01	4.265403e-01
Hs.570141_at	-0.429628	1.099865e-01	4.265403e-01
Hs.58593_at	-0.429628	1.099865e-01	4.265403e-01
Hs.567367_at	-0.429628	1.099865e-01	4.265403e-01
Hs.376046_at	-0.429628	1.099865e-01	4.265403e-01
Hs.566191_at	0.429628	1.099865e-01	4.265403e-01
Hs.166188_at	0.429628	1.099865e-01	4.265403e-01
Hs.7155_at	-0.429628	1.099865e-01	4.265403e-01
Hs.624546_at	-0.429628	1.099865e-01	4.265403e-01
Hs.283725_at	0.429628	1.099865e-01	4.265403e-01
Hs.520710_at	-0.429628	1.099865e-01	4.265403e-01
Hs.592200_at	0.429628	1.099865e-01	4.265403e-01
Hs.352671_at	-0.429628	1.099865e-01	4.265403e-01
Hs.610297_at	0.429628	1.099865e-01	4.265403e-01
Hs.584774_at	0.429628	1.099865e-01	4.265403e-01
Hs.627368_at	0.429628	1.099865e-01	4.265403e-01
Hs.521432_at	0.429628	1.099865e-01	4.265403e-01
Hs.279257_at	-0.429628	1.099865e-01	4.265403e-01
Hs.29235_at	0.429628	1.099865e-01	4.265403e-01
Hs.518247_at	0.429628	1.099865e-01	4.265403e-01
Hs.88556_at	-0.429628	1.099865e-01	4.265403e-01
Hs.157351_at	-0.429628	1.099865e-01	4.265403e-01
Hs.143519_at	0.429628	1.099865e-01	4.265403e-01
Hs.77269_at	0.429628	1.099865e-01	4.265403e-01
Hs.189716_at	-0.429628	1.099865e-01	4.265403e-01
Hs.144030+_at	0.429628	1.099865e-01	4.265403e-01
Hs.529038_at	0.429628	1.099865e-01	4.265403e-01
Hs.248294_at	0.429628	1.099865e-01	4.265403e-01
Hs.545242_at	0.429628	1.099865e-01	4.265403e-01
Hs.651212_at	-0.429628	1.099865e-01	4.265403e-01
Hs.225356_at	0.429628	1.099865e-01	4.265403e-01
Hs.479403_at	-0.429628	1.099865e-01	4.265403e-01
Hs.73769_at	0.429628	1.099865e-01	4.265403e-01
Hs.437277_at	0.429628	1.099865e-01	4.265403e-01
Hs.369607_at	0.429628	1.099865e-01	4.265403e-01
Hs.514297_at	0.429628	1.099865e-01	4.265403e-01
Hs.612920_at	0.429628	1.099865e-01	4.265403e-01
Hs.246310_at	-0.429628	1.099865e-01	4.265403e-01
Hs.553507_at	0.429628	1.099865e-01	4.265403e-01
Hs.284450_at	-0.429628	1.099865e-01	4.265403e-01
Hs.405046_at	0.429628	1.099865e-01	4.265403e-01
Hs.508514_at	0.429628	1.099865e-01	4.265403e-01
Hs.169002_at	0.429628	1.099865e-01	4.265403e-01
Hs.437058_at	0.429628	1.099865e-01	4.265403e-01
Hs.596421_at	-0.429628	1.099865e-01	4.265403e-01
Hs.444975_at	-0.429628	1.099865e-01	4.265403e-01
Hs.504062_at	0.429628	1.099865e-01	4.265403e-01
Hs.602997_at	0.429628	1.099865e-01	4.265403e-01
Hs.99971_at	-0.429628	1.099865e-01	4.265403e-01
Hs.426324_at	-0.429628	1.099865e-01	4.265403e-01
Hs.27021_at	-0.429628	1.099865e-01	4.265403e-01
Hs.607553_at	0.429628	1.099865e-01	4.265403e-01
Hs.337588_at	-0.429628	1.099865e-01	4.265403e-01
Hs.131034_at	0.426018	1.133380e-01	4.317814e-01
Hs.617168_at	0.426018	1.133380e-01	4.317814e-01
Hs.598368_at	-0.426018	1.133380e-01	4.317814e-01
Hs.432996_at	0.426018	1.133380e-01	4.317814e-01
Hs.592201_at	0.426018	1.133380e-01	4.317814e-01
Hs.37558_at	-0.426018	1.133380e-01	4.317814e-01
Hs.623732_at	0.426018	1.133380e-01	4.317814e-01
Hs.130730_at	0.426018	1.133380e-01	4.317814e-01
Hs.630777_at	-0.426018	1.133380e-01	4.317814e-01
Hs.415766_at	0.426018	1.133380e-01	4.317814e-01
Hs.460179_at	-0.426018	1.133380e-01	4.317814e-01
Hs.79363_at	0.426018	1.133380e-01	4.317814e-01
Hs.7921_at	0.426018	1.133380e-01	4.317814e-01
Hs.55028_at	0.426018	1.133380e-01	4.317814e-01
Hs.495779_at	0.426018	1.133380e-01	4.317814e-01
Hs.194411_at	0.426018	1.133380e-01	4.317814e-01
Hs.460355_at	-0.426018	1.133380e-01	4.317814e-01
Hs.294103_at	-0.426018	1.133380e-01	4.317814e-01
Hs.445952_at	0.426018	1.133380e-01	4.317814e-01
Hs.514402_at	0.426018	1.133380e-01	4.317814e-01
Hs.514802_at	-0.426018	1.133380e-01	4.317814e-01
Hs.514323_at	0.426018	1.133380e-01	4.317814e-01
Hs.567662_at	-0.426018	1.133380e-01	4.317814e-01
Hs.142505_at	0.426018	1.133380e-01	4.317814e-01
Hs.519842_at	0.426018	1.133380e-01	4.317814e-01
Hs.513986_at	0.426018	1.133380e-01	4.317814e-01
Hs.404167_at	0.426018	1.133380e-01	4.317814e-01
Hs.514477_at	0.426018	1.133380e-01	4.317814e-01
Hs.479122_at	-0.426018	1.133380e-01	4.317814e-01
Hs.544932_at	0.426018	1.133380e-01	4.317814e-01
Hs.652920_at	-0.426018	1.133380e-01	4.317814e-01
Hs.504237_at	-0.426018	1.133380e-01	4.317814e-01
Hs.603330_at	-0.426018	1.133380e-01	4.317814e-01
Hs.145481_at	0.426018	1.133380e-01	4.317814e-01
Hs.176498_at	0.426018	1.133380e-01	4.317814e-01
Hs.91622_at	0.426018	1.133380e-01	4.317814e-01
Hs.128866_at	0.426018	1.133380e-01	4.317814e-01
Hs.144492_at	0.426018	1.133380e-01	4.317814e-01
Hs.632595_at	0.426018	1.133380e-01	4.317814e-01
Hs.546246_at	0.426018	1.133380e-01	4.317814e-01
Hs.499659_at	0.426018	1.133380e-01	4.317814e-01
Hs.130491_at	-0.426018	1.133380e-01	4.317814e-01
Hs.112218_at	0.426018	1.133380e-01	4.317814e-01
Hs.306083_at	-0.426018	1.133380e-01	4.317814e-01
Hs.30561_at	-0.426018	1.133380e-01	4.317814e-01
Hs.614259_at	0.426018	1.133380e-01	4.317814e-01
Hs.438250_at	0.426018	1.133380e-01	4.317814e-01
Hs.525572_at	0.426018	1.133380e-01	4.317814e-01
Hs.240951_at	0.426018	1.133380e-01	4.317814e-01
Hs.274539_at	-0.426018	1.133380e-01	4.317814e-01
Hs.650243_at	-0.426018	1.133380e-01	4.317814e-01
Hs.61255_at	0.426018	1.133380e-01	4.317814e-01
Hs.632532_at	-0.426018	1.133380e-01	4.317814e-01
Hs.531624_at	0.426018	1.133380e-01	4.317814e-01
Hs.11776_at	0.426018	1.133380e-01	4.317814e-01
Hs.213284_at	0.426018	1.133380e-01	4.317814e-01
Hs.647190_at	-0.426018	1.133380e-01	4.317814e-01
Hs.368296_at	-0.426018	1.133380e-01	4.317814e-01
Hs.368160_at	0.426018	1.133380e-01	4.317814e-01
Hs.160264_at	0.426018	1.133380e-01	4.317814e-01
Hs.468410_at	0.426018	1.133380e-01	4.317814e-01
Hs.207174_at	0.426018	1.133380e-01	4.317814e-01
Hs.190559_at	0.426018	1.133380e-01	4.317814e-01
Hs.154163_at	-0.426018	1.133380e-01	4.317814e-01
Hs.2233_at	0.426018	1.133380e-01	4.317814e-01
Hs.146161_at	0.426018	1.133380e-01	4.317814e-01
Hs.557655_at	0.426018	1.133380e-01	4.317814e-01
Hs.389019_at	-0.426018	1.133380e-01	4.317814e-01
Hs.571874_at	0.426018	1.133380e-01	4.317814e-01
Hs.572001_at	-0.426018	1.133380e-01	4.317814e-01
Hs.560087_at	-0.426018	1.133380e-01	4.317814e-01
Hs.433203_at	-0.426018	1.133380e-01	4.317814e-01
Hs.472716_at	0.426018	1.133380e-01	4.317814e-01
Hs.435941_at	0.426018	1.133380e-01	4.317814e-01
Hs.496710_at	-0.426018	1.133380e-01	4.317814e-01
Hs.131915_at	0.426018	1.133380e-01	4.317814e-01
Hs.410111_at	0.426018	1.133380e-01	4.317814e-01
Hs.631931_at	0.426018	1.133380e-01	4.317814e-01
Hs.526735_at	0.426018	1.133380e-01	4.317814e-01
Hs.497512_at	0.426018	1.133380e-01	4.317814e-01
Hs.442718_at	0.426018	1.133380e-01	4.317814e-01
Hs.122599_at	0.426018	1.133380e-01	4.317814e-01
Hs.567529_at	0.426018	1.133380e-01	4.317814e-01
Hs.495417_at	0.426018	1.133380e-01	4.317814e-01
Hs.168132_at	-0.426018	1.133380e-01	4.317814e-01
Hs.474010_at	0.426018	1.133380e-01	4.317814e-01
Hs.213717_at	0.426018	1.133380e-01	4.317814e-01
Hs.460618_at	0.426018	1.133380e-01	4.317814e-01
Hs.106511_at	0.426018	1.133380e-01	4.317814e-01
Hs.440466_at	-0.426018	1.133380e-01	4.317814e-01
Hs.158680_at	0.426018	1.133380e-01	4.317814e-01
Hs.632904_at	0.426018	1.133380e-01	4.317814e-01
Hs.560940_at	0.426018	1.133380e-01	4.317814e-01
Hs.634501_at	0.422407	1.167596e-01	4.356406e-01
Hs.511756_at	-0.422407	1.167596e-01	4.356406e-01
Hs.268675_at	-0.422407	1.167596e-01	4.356406e-01
Hs.466766_at	0.422407	1.167596e-01	4.356406e-01
Hs.42217_at	-0.422407	1.167596e-01	4.356406e-01
Hs.9873_at	-0.422407	1.167596e-01	4.356406e-01
Hs.648197_at	0.422407	1.167596e-01	4.356406e-01
Hs.415950_at	-0.422407	1.167596e-01	4.356406e-01
Hs.581171_at	-0.422407	1.167596e-01	4.356406e-01
Hs.651441_at	0.422407	1.167596e-01	4.356406e-01
Hs.567935_at	0.422407	1.167596e-01	4.356406e-01
Hs.567706_at	0.422407	1.167596e-01	4.356406e-01
Hs.28249_at	-0.422407	1.167596e-01	4.356406e-01
Hs.137108_at	-0.422407	1.167596e-01	4.356406e-01
Hs.567410_at	-0.422407	1.167596e-01	4.356406e-01
